SourceIdentifier,VendorGivenName,BACnetName,BACnetDescription,BACnetUnit,BACnetTypeStr
604_1_3012527,AP&M.5FLE-HALL.HTG-VLV,NAE 104 N2 Trunk 1 VAV 13 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012528,AP&M.5FLE-HALL.OCLG-STPT,NAE 104 N2 Trunk 1 VAV 13 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
604_1_3012529,AP&M.5FLE-HALL.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV 13 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012530,AP&M.5FLE-HALL.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV 13 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
604_1_3012531,AP&M.5FLE-HALL.OHTG-STPT,NAE 104 N2 Trunk 1 VAV 13 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
604_1_3012533,AP&M.5FLE-HALL.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV 13 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012546,AP&M.RM-6018.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 17 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012547,AP&M.RM-6018.COM-STPT,NAE 104 N2 Trunk 1 VAV6 17 COM STPT,Common Setpoint,64,Analog Output
604_1_3012549,AP&M.RM-6018.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 17 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012550,AP&M.RM-6018.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 17 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012551,AP&M.RM-6018.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 17 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012553,AP&M.RM-6018.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 17 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012560,AP&M.RM-6218.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 16 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012561,AP&M.RM-6218.COM-STPT,NAE 104 N2 Trunk 1 VAV6 16 COM STPT,Common Setpoint,64,Analog Output
604_1_3012563,AP&M.RM-6218.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 16 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012564,AP&M.RM-6218.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 16 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012565,AP&M.RM-6218.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 16 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012567,AP&M.RM-6218.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 16 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012574,AP&M.RM-6454.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 15 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012575,AP&M.RM-6454.COM-STPT,NAE 104 N2 Trunk 1 VAV6 15 COM STPT,Common Setpoint,64,Analog Output
604_1_3012577,AP&M.RM-6454.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 15 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012578,AP&M.RM-6454.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 15 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012579,AP&M.RM-6454.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 15 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012581,AP&M.RM-6454.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 15 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012588,AP&M.RM-6446.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 14 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012589,AP&M.RM-6446.COM-STPT,NAE 104 N2 Trunk 1 VAV6 14 COM STPT,Common Setpoint,64,Analog Output
604_1_3012591,AP&M.RM-6446.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 14 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012592,AP&M.RM-6446.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 14 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012593,AP&M.RM-6446.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 14 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012595,AP&M.RM-6446.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 14 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012604,AP&M.RM-6353.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 13 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012605,AP&M.RM-6353.COM-STPT,NAE 104 N2 Trunk 1 VAV6 13 COM STPT,Common Setpoint,64,Analog Output
604_1_3012607,AP&M.RM-6353.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 13 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012608,AP&M.RM-6353.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 13 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012609,AP&M.RM-6353.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 13 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012611,AP&M.RM-6353.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 13 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012618,AP&M.RM-6442.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 12 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012619,AP&M.RM-6442.COM-STPT,NAE 104 N2 Trunk 1 VAV6 12 COM STPT,Common Setpoint,64,Analog Output
604_1_3012621,AP&M.RM-6442.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 12 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012622,AP&M.RM-6442.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 12 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012623,AP&M.RM-6442.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 12 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012625,AP&M.RM-6442.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 12 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012632,AP&M.RM-6436.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 11 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012633,AP&M.RM-6436.COM-STPT,NAE 104 N2 Trunk 1 VAV6 11 COM STPT,Common Setpoint,64,Analog Output
604_1_3012635,AP&M.RM-6436.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 11 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012636,AP&M.RM-6436.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 11 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012637,AP&M.RM-6436.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 11 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012639,AP&M.RM-6436.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 11 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012648,AP&M.RM-6341.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 10 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012649,AP&M.RM-6341.COM-STPT,NAE 104 N2 Trunk 1 VAV6 10 COM STPT,Common Setpoint,64,Analog Output
604_1_3012651,AP&M.RM-6341.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 10 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012652,AP&M.RM-6341.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 10 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012653,AP&M.RM-6341.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 10 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012655,AP&M.RM-6341.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 10 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012662,AP&M.RM-6432.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 9 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012663,AP&M.RM-6432.COM-STPT,NAE 104 N2 Trunk 1 VAV6 9 COM STPT,Common Setpoint,64,Analog Output
604_1_3012665,AP&M.RM-6432.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 9 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012666,AP&M.RM-6432.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 9 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012667,AP&M.RM-6432.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 9 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012669,AP&M.RM-6432.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 9 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012676,AP&M.RM-6414.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 8 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012677,AP&M.RM-6414.COM-STPT,NAE 104 N2 Trunk 1 VAV6 8 COM STPT,Common Setpoint,64,Analog Output
604_1_3012679,AP&M.RM-6414.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 8 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012680,AP&M.RM-6414.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 8 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012681,AP&M.RM-6414.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 8 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012683,AP&M.RM-6414.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 8 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012692,AP&M.RM-6422.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 7 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012693,AP&M.RM-6422.COM-STPT,NAE 104 N2 Trunk 1 VAV6 7 COM STPT,Common Setpoint,64,Analog Output
604_1_3012695,AP&M.RM-6422.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 7 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012696,AP&M.RM-6422.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 7 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012697,AP&M.RM-6422.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 7 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012699,AP&M.RM-6422.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 7 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012706,AP&M.RM-6321.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 6 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012707,AP&M.RM-6321.COM-STPT,NAE 104 N2 Trunk 1 VAV6 6 COM STPT,Common Setpoint,64,Analog Output
604_1_3012709,AP&M.RM-6321.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 6 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012710,AP&M.RM-6321.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 6 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012711,AP&M.RM-6321.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 6 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012713,AP&M.RM-6321.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 6 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012720,AP&M.RM-6402.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 5 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012721,AP&M.RM-6402.COM-STPT,NAE 104 N2 Trunk 1 VAV6 5 COM STPT,Common Setpoint,64,Analog Output
604_1_3012723,AP&M.RM-6402.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 5 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012724,AP&M.RM-6402.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 5 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012725,AP&M.RM-6402.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 5 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012727,AP&M.RM-6402.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 5 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012736,AP&M.RM-6307.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 4 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012737,AP&M.RM-6307.COM-STPT,NAE 104 N2 Trunk 1 VAV6 4 COM STPT,Common Setpoint,64,Analog Output
604_1_3012739,AP&M.RM-6307.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 4 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012740,AP&M.RM-6307.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 4 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012741,AP&M.RM-6307.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 4 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012743,AP&M.RM-6307.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 4 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012750,AP&M.RM-6305.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 3 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012751,AP&M.RM-6305.COM-STPT,NAE 104 N2 Trunk 1 VAV6 3 COM STPT,Common Setpoint,64,Analog Output
604_1_3012753,AP&M.RM-6305.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 3 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012754,AP&M.RM-6305.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 3 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012755,AP&M.RM-6305.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 3 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012757,AP&M.RM-6305.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 3 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012764,AP&M.RM-6303.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 2 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012765,AP&M.RM-6303.COM-STPT,NAE 104 N2 Trunk 1 VAV6 2 COM STPT,Common Setpoint,64,Analog Output
604_1_3012767,AP&M.RM-6303.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 2 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012768,AP&M.RM-6303.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 2 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012769,AP&M.RM-6303.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 2 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012771,AP&M.RM-6303.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 2 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012778,AP&M.RM-6301.CMAX-STPT,NAE 104 N2 Trunk 1 VAV6 1 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012779,AP&M.RM-6301.COM-STPT,NAE 104 N2 Trunk 1 VAV6 1 COM STPT,Common Setpoint,64,Analog Output
604_1_3012781,AP&M.RM-6301.HTG-VLV,NAE 104 N2 Trunk 1 VAV6 1 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012782,AP&M.RM-6301.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV6 1 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012783,AP&M.RM-6301.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV6 1 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012785,AP&M.RM-6301.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV6 1 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012792,AP&M.RM-5218.CMAX-STPT,NAE 104 N2 Trunk 1 VAV5 4 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012793,AP&M.RM-5218.COM-STPT,NAE 104 N2 Trunk 1 VAV5 4 COM STPT,Common Setpoint,64,Analog Output
604_1_3012795,AP&M.RM-5218.HTG-VLV,NAE 104 N2 Trunk 1 VAV5 4 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012796,AP&M.RM-5218.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV5 4 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012797,AP&M.RM-5218.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV5 4 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012799,AP&M.RM-5218.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV5 4 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012806,AP&M.RM-5412.CMAX-STPT,NAE 104 N2 Trunk 1 VAV5 3 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012807,AP&M.RM-5412.COM-STPT,NAE 104 N2 Trunk 1 VAV5 3 COM STPT,Common Setpoint,64,Analog Output
604_1_3012809,AP&M.RM-5412.HTG-VLV,NAE 104 N2 Trunk 1 VAV5 3 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012810,AP&M.RM-5412.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV5 3 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012811,AP&M.RM-5412.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV5 3 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012813,AP&M.RM-5412.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV5 3 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012822,AP&M.RM-5412.CMAX-STPT,NAE 104 N2 Trunk 1 VAV5 2 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012823,AP&M.RM-5412.COM-STPT,NAE 104 N2 Trunk 1 VAV5 2 COM STPT,Common Setpoint,64,Analog Output
604_1_3012825,AP&M.RM-5412.HTG-VLV,NAE 104 N2 Trunk 1 VAV5 2 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012826,AP&M.RM-5412.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV5 2 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012827,AP&M.RM-5412.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV5 2 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012829,AP&M.RM-5412.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV5 2 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012830,AP&M.RM-5412.WC-ADJ,NAE 104 N2 Trunk 1 VAV5 2 WC ADJ,Warm/Cool Adjustment,64,Analog Output
604_1_3012831,AP&M.RM-5412.ZN-T,NAE 104 N2 Trunk 1 VAV5 2 ZN T,Zone Temperature,64,Analog Output
604_1_3012837,AP&M.RM-5402.CMAX-STPT,NAE 104 N2 Trunk 1 VAV5 1 CMAX STPT,Cooling Maximum Flow,84,Analog Output
604_1_3012838,AP&M.RM-5402.COM-STPT,NAE 104 N2 Trunk 1 VAV5 1 COM STPT,Common Setpoint,64,Analog Output
604_1_3012840,AP&M.RM-5402.HTG-VLV,NAE 104 N2 Trunk 1 VAV5 1 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012841,AP&M.RM-5402.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV5 1 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012842,AP&M.RM-5402.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV5 1 OHMIN STPT,Occupied Heating Flow,84,Analog Output
604_1_3012844,AP&M.RM-5402.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV5 1 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012852,AP&M.RM-7202.CMAX-STPT,NAE 104 N2 Trunk 1 VAV 58 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
604_1_3012853,AP&M.RM-7202.DMPR-CMD,NAE 104 N2 Trunk 1 VAV 58 DMPR CMD,Damper Command,98,Analog Output
604_1_3012854,AP&M.RM-7202.HMAX-STPT,NAE 104 N2 Trunk 1 VAV 58 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
604_1_3012855,AP&M.RM-7202.HTG-VLV,NAE 104 N2 Trunk 1 VAV 58 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012856,AP&M.RM-7202.OCLG-STPT,NAE 104 N2 Trunk 1 VAV 58 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
604_1_3012857,AP&M.RM-7202.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV 58 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012858,AP&M.RM-7202.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV 58 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
604_1_3012859,AP&M.RM-7202.OHTG-STPT,NAE 104 N2 Trunk 1 VAV 58 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
604_1_3012861,AP&M.RM-7202.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV 58 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012867,AP&M.RM-7218.CMAX-STPT,NAE 104 N2 Trunk 1 VAV 57 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
604_1_3012868,AP&M.RM-7218.DMPR-CMD,NAE 104 N2 Trunk 1 VAV 57 DMPR CMD,Damper Command,98,Analog Output
604_1_3012869,AP&M.RM-7218.HMAX-STPT,NAE 104 N2 Trunk 1 VAV 57 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
604_1_3012870,AP&M.RM-7218.HTG-VLV,NAE 104 N2 Trunk 1 VAV 57 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012871,AP&M.RM-7218.OCLG-STPT,NAE 104 N2 Trunk 1 VAV 57 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
604_1_3012872,AP&M.RM-7218.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV 57 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012873,AP&M.RM-7218.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV 57 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
604_1_3012874,AP&M.RM-7218.OHTG-STPT,NAE 104 N2 Trunk 1 VAV 57 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
604_1_3012876,AP&M.RM-7218.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV 57 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012884,AP&M.RM-7240.CMAX-STPT,NAE 104 N2 Trunk 1 VAV 56 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
604_1_3012885,AP&M.RM-7240.DMPR-CMD,NAE 104 N2 Trunk 1 VAV 56 DMPR CMD,Damper Command,98,Analog Output
604_1_3012886,AP&M.RM-7240.HMAX-STPT,NAE 104 N2 Trunk 1 VAV 56 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
604_1_3012887,AP&M.RM-7240.HTG-VLV,NAE 104 N2 Trunk 1 VAV 56 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012888,AP&M.RM-7240.OCLG-STPT,NAE 104 N2 Trunk 1 VAV 56 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
604_1_3012889,AP&M.RM-7240.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV 56 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012890,AP&M.RM-7240.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV 56 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
604_1_3012891,AP&M.RM-7240.OHTG-STPT,NAE 104 N2 Trunk 1 VAV 56 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
604_1_3012893,AP&M.RM-7240.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV 56 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012899,AP&M.RM-7260.CMAX-STPT,NAE 104 N2 Trunk 1 VAV 55 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
604_1_3012900,AP&M.RM-7260.DMPR-CMD,NAE 104 N2 Trunk 1 VAV 55 DMPR CMD,Damper Command,98,Analog Output
604_1_3012901,AP&M.RM-7260.HMAX-STPT,NAE 104 N2 Trunk 1 VAV 55 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
604_1_3012902,AP&M.RM-7260.HTG-VLV,NAE 104 N2 Trunk 1 VAV 55 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012903,AP&M.RM-7260.OCLG-STPT,NAE 104 N2 Trunk 1 VAV 55 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
604_1_3012904,AP&M.RM-7260.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV 55 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
604_1_3012905,AP&M.RM-7260.OHMIN-STPT,NAE 104 N2 Trunk 1 VAV 55 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
604_1_3012906,AP&M.RM-7260.OHTG-STPT,NAE 104 N2 Trunk 1 VAV 55 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
604_1_3012908,AP&M.RM-7260.SUPFLO-STPT,NAE 104 N2 Trunk 1 VAV 55 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
604_1_3012914,AP&M.RM-7016.CMAX-STPT,NAE 104 N2 Trunk 1 VAV 54 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
604_1_3012915,AP&M.RM-7016.DMPR-CMD,NAE 104 N2 Trunk 1 VAV 54 DMPR CMD,Damper Command,98,Analog Output
604_1_3012916,AP&M.RM-7016.HMAX-STPT,NAE 104 N2 Trunk 1 VAV 54 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
604_1_3012917,AP&M.RM-7016.HTG-VLV,NAE 104 N2 Trunk 1 VAV 54 HTG VLV,Heating Valve Command,98,Analog Output
604_1_3012918,AP&M.RM-7016.OCLG-STPT,NAE 104 N2 Trunk 1 VAV 54 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
604_1_3012919,AP&M.RM-7016.OCMIN-STPT,NAE 104 N2 Trunk 1 VAV 54 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
