SourceIdentifier,VendorGivenName,BACnetName,BACnetDescription,BACnetUnit,BACnetTypeStr
506_3_3000480,EBU3B.RM-2154..T-OCC,NAE 06 N2 1 VMA148 T OCC,Temp Occ Sts,,Binary Input
506_3_3002181,EBU3B.RM-4250..T-OCC,NAE 06 N2 2 VMA148 T OCC,Temp Occ Sts,,Binary Input
506_3_3000501,EBU3B.RM-2150..T-OCC,NAE 06 N2 1 VMA149 T OCC,Temp Occ Sts,,Binary Input
505_3_3014601,EBU3B.CHWP3-VFD.VFD-STS,NAE 05 N2 1 VND 26 VFD STS,Motor Start/Stop Status,,Binary Input
505_3_3014636,EBU3B.CHWP4-VFD.VFD-STS,NAE 05 N2 1 VND 27 VFD STS,Motor Start/Stop Status,,Binary Input
505_3_3014602,EBU3B.CHWP3-VFD.DIR-STS,NAE 05 N2 1 VND 26 DIR STS,Motor Direction Status,,Binary Input
505_3_3014637,EBU3B.CHWP4-VFD.DIR-STS,NAE 05 N2 1 VND 27 DIR STS,Motor Direction Status,,Binary Input
505_3_3014605,EBU3B.CHWP3-VFD.HOA-STS,NAE 05 N2 1 VND 26 HOA STS,Hand/Auto Status,,Binary Input
505_3_3014640,EBU3B.CHWP4-VFD.HOA-STS,NAE 05 N2 1 VND 27 HOA STS,Hand/Auto Status,,Binary Input
505_3_3015295,EBU3B.CRAC-1.MAN-OVRD,NAE 05 N2 2 VND 162 MAN OVRD,Manual Override,,Binary Input
505_3_3015359,EBU3B.CRAC-2.MAN-OVRD,NAE 05 N2 2 VND 163 MAN OVRD,Manual Override,,Binary Input
505_3_3015231,EBU3B.CRAC-3.MAN-OVRD,NAE 05 N2 2 VND 161 MAN OVRD,Manual Override,,Binary Input
505_3_3015167,EBU3B.CRAC-4.MAN-OVRD,NAE 05 N2 2 VND 160 MAN OVRD,Manual Override,,Binary Input
505_3_3015286,EBU3B.CRAC-1.LO-TEMP,NAE 05 N2 2 VND 162 LO TEMP,Low Temperature,,Binary Input
505_3_3015350,EBU3B.CRAC-2.LO-TEMP,NAE 05 N2 2 VND 163 LO TEMP,Low Temperature,,Binary Input
505_3_3015222,EBU3B.CRAC-3.LO-TEMP,NAE 05 N2 2 VND 161 LO TEMP,Low Temperature,,Binary Input
505_3_3015158,EBU3B.CRAC-4.LO-TEMP,NAE 05 N2 2 VND 160 LO TEMP,Low Temperature,,Binary Input
505_3_3015300,EBU3B.CRAC-1.LO-SUCTN,NAE 05 N2 2 VND 162 LO SUCTN,Low Suction Pressure,,Binary Input
505_3_3015364,EBU3B.CRAC-2.LO-SUCTN,NAE 05 N2 2 VND 163 LO SUCTN,Low Suction Pressure,,Binary Input
505_3_3015236,EBU3B.CRAC-3.LO-SUCTN,NAE 05 N2 2 VND 161 LO SUCTN,Low Suction Pressure,,Binary Input
505_3_3015172,EBU3B.CRAC-4.LO-SUCTN,NAE 05 N2 2 VND 160 LO SUCTN,Low Suction Pressure,,Binary Input
505_3_3015288,EBU3B.CRAC-1.LO-HUMD,NAE 05 N2 2 VND 162 LO HUMD,Low Humidity,,Binary Input
505_3_3015352,EBU3B.CRAC-2.LO-HUMD,NAE 05 N2 2 VND 163 LO HUMD,Low Humidity,,Binary Input
505_3_3015224,EBU3B.CRAC-3.LO-HUMD,NAE 05 N2 2 VND 161 LO HUMD,Low Humidity,,Binary Input
505_3_3015160,EBU3B.CRAC-4.LO-HUMD,NAE 05 N2 2 VND 160 LO HUMD,Low Humidity,,Binary Input
505_3_3015281,EBU3B.CRAC-1.LIQUID,NAE 05 N2 2 VND 162 LIQUID,Liquid Detected,,Binary Input
505_3_3015345,EBU3B.CRAC-2.LIQUID,NAE 05 N2 2 VND 163 LIQUID,Liquid Detected,,Binary Input
505_3_3015217,EBU3B.CRAC-3.LIQUID,NAE 05 N2 2 VND 161 LIQUID,Liquid Detected,,Binary Input
505_3_3015153,EBU3B.CRAC-4.LIQUID,NAE 05 N2 2 VND 160 LIQUID,Liquid Detected,,Binary Input
505_3_3015289,EBU3B.CRAC-1.HUMDFIER,NAE 05 N2 2 VND 162 HUMDFIER,Humidifier Problem,,Binary Input
505_3_3015353,EBU3B.CRAC-2.HUMDFIER,NAE 05 N2 2 VND 163 HUMDFIER,Humidifier Problem,,Binary Input
505_3_3015225,EBU3B.CRAC-3.HUMDFIER,NAE 05 N2 2 VND 161 HUMDFIER,Humidifier Problem,,Binary Input
505_3_3015161,EBU3B.CRAC-4.HUMDFIER,NAE 05 N2 2 VND 160 HUMDFIER,Humidifier Problem,,Binary Input
505_3_3015270,EBU3B.CRAC-1.HUMIDIFY,NAE 05 N2 2 VND 162 HUMIDIFY,Humidification On-Off,,Binary Input
505_3_3015334,EBU3B.CRAC-2.HUMIDIFY,NAE 05 N2 2 VND 163 HUMIDIFY,Humidification On-Off,,Binary Input
505_3_3015206,EBU3B.CRAC-3.HUMIDIFY,NAE 05 N2 2 VND 161 HUMIDIFY,Humidification On-Off,,Binary Input
505_3_3015142,EBU3B.CRAC-4.HUMIDIFY,NAE 05 N2 2 VND 160 HUMIDIFY,Humidification On-Off,,Binary Input
505_3_3015285,EBU3B.CRAC-1.HI-TEMP,NAE 05 N2 2 VND 162 HI TEMP,High Temperature,,Binary Input
505_3_3015349,EBU3B.CRAC-2.HI-TEMP,NAE 05 N2 2 VND 163 HI TEMP,High Temperature,,Binary Input
505_3_3015221,EBU3B.CRAC-3.HI-TEMP,NAE 05 N2 2 VND 161 HI TEMP,High Temperature,,Binary Input
505_3_3015157,EBU3B.CRAC-4.HI-TEMP,NAE 05 N2 2 VND 160 HI TEMP,High Temperature,,Binary Input
505_3_3015287,EBU3B.CRAC-1.HI-HUMD,NAE 05 N2 2 VND 162 HI HUMD,High Humidity,,Binary Input
505_3_3015351,EBU3B.CRAC-2.HI-HUMD,NAE 05 N2 2 VND 163 HI HUMD,High Humidity,,Binary Input
505_3_3015223,EBU3B.CRAC-3.HI-HUMD,NAE 05 N2 2 VND 161 HI HUMD,High Humidity,,Binary Input
505_3_3015159,EBU3B.CRAC-4.HI-HUMD,NAE 05 N2 2 VND 160 HI HUMD,High Humidity,,Binary Input
505_3_3015277,EBU3B.CRAC-1.HI-HEAD1,NAE 05 N2 2 VND 162 HI HEAD1,High Head Pressure 1,,Binary Input
505_3_3015341,EBU3B.CRAC-2.HI-HEAD1,NAE 05 N2 2 VND 163 HI HEAD1,High Head Pressure 1,,Binary Input
505_3_3015213,EBU3B.CRAC-3.HI-HEAD1,NAE 05 N2 2 VND 161 HI HEAD1,High Head Pressure 1,,Binary Input
505_3_3015149,EBU3B.CRAC-4.HI-HEAD1,NAE 05 N2 2 VND 160 HI HEAD1,High Head Pressure 1,,Binary Input
505_3_3015278,EBU3B.CRAC-1.HI-HEAD2,NAE 05 N2 2 VND 162 HI HEAD2,High Head Pressure 2,,Binary Input
505_3_3015342,EBU3B.CRAC-2.HI-HEAD2,NAE 05 N2 2 VND 163 HI HEAD2,High Head Pressure 2,,Binary Input
505_3_3015214,EBU3B.CRAC-3.HI-HEAD2,NAE 05 N2 2 VND 161 HI HEAD2,High Head Pressure 2,,Binary Input
505_3_3015150,EBU3B.CRAC-4.HI-HEAD2,NAE 05 N2 2 VND 160 HI HEAD2,High Head Pressure 2,,Binary Input
505_3_3015269,EBU3B.CRAC-1.HEATING,NAE 05 N2 2 VND 162 HEATING,Heating On-Off,,Binary Input
505_3_3015333,EBU3B.CRAC-2.HEATING,NAE 05 N2 2 VND 163 HEATING,Heating On-Off,,Binary Input
505_3_3015205,EBU3B.CRAC-3.HEATING,NAE 05 N2 2 VND 161 HEATING,Heating On-Off,,Binary Input
505_3_3015141,EBU3B.CRAC-4.HEATING,NAE 05 N2 2 VND 160 HEATING,Heating On-Off,,Binary Input
506_3_3000522,EBU3B.RM-2148..T-OCC,NAE 06 N2 1 VMA150 T OCC,Temp Occ Sts,,Binary Input
506_3_3002219,EBU3B.RM-4252..T-OCC,NAE 06 N2 2 VMA150 T OCC,Temp Occ Sts,,Binary Input
506_3_3002240,EBU3B.RM-4254..T-OCC,NAE 06 N2 2 VMA151 T OCC,Temp Occ Sts,,Binary Input
506_3_3009380,EBU3B.RM-2127..OCC-S,NAE 06 N2 1 VMA151 OCC S,OCCUPANCY SENSOR,,Binary Input
506_3_3000560,EBU3B.RM-2146..T-OCC,NAE 06 N2 1 VMA152 T OCC,Temp Occ Sts,,Binary Input
506_3_3002261,EBU3B.RM-4256..T-OCC,NAE 06 N2 2 VMA152 T OCC,Temp Occ Sts,,Binary Input
506_3_3000581,EBU3B.RM-2144..T-OCC,NAE 06 N2 1 VMA153 T OCC,Temp Occ Sts,,Binary Input
506_3_3002282,EBU3B.RM-4258..T-OCC,NAE 06 N2 2 VMA153 T OCC,Temp Occ Sts,,Binary Input
506_3_3000602,EBU3B.RM-2142..T-OCC,NAE 06 N2 1 VMA154 T OCC,Temp Occ Sts,,Binary Input
506_3_3011365,EBU3B.RM-4262..T-OCC,NAE 06 N2 2 VMA154 T OCC,Temp Occ Sts,,Binary Input
505_3_3000303,EBU3B.CHWP1.FAULT,NAE 05 N2 1 NAE5 T1 VND075  CHWP1 VFD 21 FAULT,Fault Indicator,,Binary Input
505_3_3000343,EBU3B.CHWP2..FAULT,NAE 05 N2 1 NAE5 T1 VND22  CHWP2 VFD 22 FAULT,Fault Indicator,,Binary Input
505_3_3014603,EBU3B.CHWP3-VFD.FLT-STS,NAE 05 N2 1 VND 26 FLT STS,Fault Status,,Binary Input
505_3_3014638,EBU3B.CHWP4-VFD.FLT-STS,NAE 05 N2 1 VND 27 FLT STS,Fault Status,,Binary Input
505_3_3000383,EBU3B.HWP1..FAULT,NAE 05 N2 1 NAE5 T1 VND23  HWP1 VFD 23 FAULT,Fault Indicator,,Binary Input
505_3_3000423,EBU3B.HWP2.FAULT,NAE 05 N2 1 NAE5 T1 VND24  HWP2 VFD 1 FAULT,Fault Indicator,,Binary Input
505_3_3000623,EBU3B.RF1.FAULT,NAE 05 N2 1 NAE5 T1 VND45  RF 1 VFD 45 FAULT,Fault Indicator,,Binary Input
505_3_3000663,EBU3B.RF2.FAULT,NAE 05 N2 1 NAE5 T1 VND46  RF 2 VFD 46 FAULT,Fault Indicator,,Binary Input
505_3_3000703,EBU3B.RF3.FAULT,NAE 05 N2 1 NAE5 T1 VND47  RF 3 VFD 47 FAULT,Fault Indicator,,Binary Input
505_3_3000743,EBU3B.RF4.FAULT,NAE 05 N2 1 NAE5 T1 VND48  RF 4 VFD 48 FAULT,Fault Indicator,,Binary Input
505_3_3000463,EBU3B.SF1.FAULT,NAE 05 N2 1 NAE5 T1 VND41  SF 1 VFD 41 FAULT,Fault Indicator,,Binary Input
505_3_3000503,EBU3B.SF2.FAULT,NAE 05 N2 1 NAE5 T1 VND42  SF 2 VFD 42 FAULT,Fault Indicator,,Binary Input
505_3_3000543,EBU3B.SF3.FAULT,NAE 05 N2 1 NAE5 T1 VND43  SF 3 VFD 43 FAULT,Fault Indicator,,Binary Input
505_3_3000583,EBU3B.SF4.FAULT,NAE 05 N2 1 NAE5 T1 VND44  SF 4 VFD 44 FAULT,Fault Indicator,,Binary Input
505_3_3015294,EBU3B.CRAC-1.MAIN-FAN,NAE 05 N2 2 VND 162 MAIN FAN,Main Fan Overload,,Binary Input
505_3_3015358,EBU3B.CRAC-2.MAIN-FAN,NAE 05 N2 2 VND 163 MAIN FAN,Main Fan Overload,,Binary Input
505_3_3015230,EBU3B.CRAC-3.MAIN-FAN,NAE 05 N2 2 VND 161 MAIN FAN,Main Fan Overload,,Binary Input
505_3_3015166,EBU3B.CRAC-4.MAIN-FAN,NAE 05 N2 2 VND 160 MAIN FAN,Main Fan Overload,,Binary Input
505_3_3015305,EBU3B.CRAC-1.NO-E-POW,NAE 05 N2 2 VND 162 NO E POW,Loss Of Emergency Power,,Binary Input
505_3_3015369,EBU3B.CRAC-2.NO-E-POW,NAE 05 N2 2 VND 163 NO E POW,Loss Of Emergency Power,,Binary Input
505_3_3015241,EBU3B.CRAC-3.NO-E-POW,NAE 05 N2 2 VND 161 NO E POW,Loss Of Emergency Power,,Binary Input
505_3_3015177,EBU3B.CRAC-4.NO-E-POW,NAE 05 N2 2 VND 160 NO E POW,Loss Of Emergency Power,,Binary Input
505_3_3014608,EBU3B.CHWP3-VFD.DRV-RDY,NAE 05 N2 1 VND 26 DRV RDY,Drive Ready Status,,Binary Input
505_3_3014643,EBU3B.CHWP4-VFD.DRV-RDY,NAE 05 N2 1 VND 27 DRV RDY,Drive Ready Status,,Binary Input
505_3_3015271,EBU3B.CRAC-1.DEHUMID,NAE 05 N2 2 VND 162 DEHUMID,Dehumidification On-Off,,Binary Input
505_3_3015335,EBU3B.CRAC-2.DEHUMID,NAE 05 N2 2 VND 163 DEHUMID,Dehumidification On-Off,,Binary Input
505_3_3015207,EBU3B.CRAC-3.DEHUMID,NAE 05 N2 2 VND 161 DEHUMID,Dehumidification On-Off,,Binary Input
505_3_3015143,EBU3B.CRAC-4.DEHUMID,NAE 05 N2 2 VND 160 DEHUMID,Dehumidification On-Off,,Binary Input
506_3_3002344,EBU3B.RM-4215..EF5-S,NAE 06 N2 2 VMA156 EF S,Exhaust Fan Status / Kitchen Ex Rm 4215,,Binary Input
506_3_3000878,EBU3B.RM-3230..T-OCC,NAE 06 N2 1 VMA168 T OCC,Temp Occ Sts,,Binary Input
506_3_3000899,EBU3B.RM-3232..T-OCC,NAE 06 N2 1 VMA169 T OCC,Temp Occ Sts,,Binary Input
505_3_3015268,EBU3B.CRAC-1.COOLING,NAE 05 N2 2 VND 162 COOLING,Cooling On-Off,,Binary Input
505_3_3015332,EBU3B.CRAC-2.COOLING,NAE 05 N2 2 VND 163 COOLING,Cooling On-Off,,Binary Input
505_3_3015204,EBU3B.CRAC-3.COOLING,NAE 05 N2 2 VND 161 COOLING,Cooling On-Off,,Binary Input
505_3_3015140,EBU3B.CRAC-4.COOLING,NAE 05 N2 2 VND 160 COOLING,Cooling On-Off,,Binary Input
506_3_3000940,EBU3B.RM-3240..T-OCC,NAE 06 N2 1 VMA171 T OCC,Temp Occ Sts,,Binary Input
506_3_3000961,EBU3B.RM-3242..T-OCC,NAE 06 N2 1 VMA172 T OCC,Temp Occ Sts,,Binary Input
506_3_3002683,EBU3B.RM-4105..EF4-S,NAE 06 N2 2 VMA173 EF S,Exhaust Fan 4 Status / Restrooms,,Binary Input
506_3_3001002,EBU3B.RM-3250..T-OCC,NAE 06 N2 1 VMA174 T OCC,Temp Occ Sts,,Binary Input
506_3_3002705,EBU3B.RM-4152..T-OCC,NAE 06 N2 2 VMA174 T OCC,Temp Occ Sts,,Binary Input
506_3_3001023,EBU3B.RM-3252..T-OCC,NAE 06 N2 1 VMA175 T OCC,Temp Occ Sts,,Binary Input
506_3_3002726,EBU3B.RM-4150..T-OCC,NAE 06 N2 2 VMA175 T OCC,Temp Occ Sts,,Binary Input
506_3_3001044,EBU3B.RM-3254..T-OCC,NAE 06 N2 1 VMA176 T OCC,Temp Occ Sts,,Binary Input
506_3_3002747,EBU3B.RM-4148..T-OCC,NAE 06 N2 2 VMA176 T OCC,Temp Occ Sts,,Binary Input
506_3_3001065,EBU3B.RM-3256..T-OCC,NAE 06 N2 1 VMA177 T OCC,Temp Occ Sts,,Binary Input
506_3_3001086,EBU3B.RM-3258..T-OCC,NAE 06 N2 1 VMA178 T OCC,Temp Occ Sts,,Binary Input
506_3_3002785,EBU3B.RM-4146..T-OCC,NAE 06 N2 2 VMA178 T OCC,Temp Occ Sts,,Binary Input
506_3_3001107,EBU3B.RM-3260..T-OCC,NAE 06 N2 1 VMA179 T OCC,Temp Occ Sts,,Binary Input
506_3_3002806,EBU3B.RM-4144..T-OCC,NAE 06 N2 2 VMA179 T OCC,Temp Occ Sts,,Binary Input
506_3_3005880,EBU3B.RM-4144..OCCSEN-STS,NAE 06 N2 2 VMA179 OCCSEN STS,Occupancy Sensor,,Binary Input
506_3_3001128,EBU3B.RM-3262..T-OCC,NAE 06 N2 1 VMA180 T OCC,Temp Occ Sts,,Binary Input
506_3_3002827,EBU3B.RM-4142..T-OCC,NAE 06 N2 2 VMA180 T OCC,Temp Occ Sts,,Binary Input
506_3_3002868,EBU3B.RM-4121..EF3-S,NAE 06 N2 2 VMA182 EF S,EF Sts / Ex  4121-3121-2121-1121-Mech Rm,,Binary Input
505_3_3013651,EBU3B.SERVER ROOM.LD-SW,NAE 05 N2 2 VMA 110 LD SW,Condensate Leak Dectection Alarm,,Binary Input
505_3_3015292,EBU3B.CRAC-1.COMPRES1,NAE 05 N2 2 VND 162 COMPRES1,Compressor 1 Overload,,Binary Input
505_3_3015356,EBU3B.CRAC-2.COMPRES1,NAE 05 N2 2 VND 163 COMPRES1,Compressor 1 Overload,,Binary Input
505_3_3015228,EBU3B.CRAC-3.COMPRES1,NAE 05 N2 2 VND 161 COMPRES1,Compressor 1 Overload,,Binary Input
505_3_3015164,EBU3B.CRAC-4.COMPRES1,NAE 05 N2 2 VND 160 COMPRES1,Compressor 1 Overload,,Binary Input
505_3_3015293,EBU3B.CRAC-1.COMPRES2,NAE 05 N2 2 VND 162 COMPRES2,Compressor 2 Overload,,Binary Input
505_3_3015357,EBU3B.CRAC-2.COMPRES2,NAE 05 N2 2 VND 163 COMPRES2,Compressor 2 Overload,,Binary Input
505_3_3015229,EBU3B.CRAC-3.COMPRES2,NAE 05 N2 2 VND 161 COMPRES2,Compressor 2 Overload,,Binary Input
505_3_3015165,EBU3B.CRAC-4.COMPRES2,NAE 05 N2 2 VND 160 COMPRES2,Compressor 2 Overload,,Binary Input
505_3_3015316,EBU3B.CRAC-1.UNIT-LOC,NAE 05 N2 2 VND 162 UNIT LOC,Loss Of Communications,,Binary Input
505_3_3015380,EBU3B.CRAC-2.UNIT-LOC,NAE 05 N2 2 VND 163 UNIT LOC,Loss Of Communications,,Binary Input
505_3_3015252,EBU3B.CRAC-3.UNIT-LOC,NAE 05 N2 2 VND 161 UNIT LOC,Loss Of Communications,,Binary Input
505_3_3015188,EBU3B.CRAC-4.UNIT-LOC,NAE 05 N2 2 VND 160 UNIT LOC,Loss Of Communications,,Binary Input
505_3_3015283,EBU3B.CRAC-1.CHNGFILT,NAE 05 N2 2 VND 162 CHNGFILT,Change Filters,,Binary Input
505_3_3015347,EBU3B.CRAC-2.CHNGFILT,NAE 05 N2 2 VND 163 CHNGFILT,Change Filters,,Binary Input
505_3_3015219,EBU3B.CRAC-3.CHNGFILT,NAE 05 N2 2 VND 161 CHNGFILT,Change Filters,,Binary Input
505_3_3015155,EBU3B.CRAC-4.CHNGFILT,NAE 05 N2 2 VND 160 CHNGFILT,Change Filters,,Binary Input
505_3_3014606,EBU3B.CHWP3-VFD.VFD-ALM,NAE 05 N2 1 VND 26 VFD ALM,VFD Alarm,,Binary Input
505_3_3014641,EBU3B.CHWP4-VFD.VFD-ALM,NAE 05 N2 1 VND 27 VFD ALM,VFD Alarm,,Binary Input
505_3_3015273,EBU3B.CRAC-1.ALRMPRES,NAE 05 N2 2 VND 162 ALRMPRES,Alarm Present,,Binary Input
505_3_3015337,EBU3B.CRAC-2.ALRMPRES,NAE 05 N2 2 VND 163 ALRMPRES,Alarm Present,,Binary Input
505_3_3015209,EBU3B.CRAC-3.ALRMPRES,NAE 05 N2 2 VND 161 ALRMPRES,Alarm Present,,Binary Input
505_3_3015145,EBU3B.CRAC-4.ALRMPRES,NAE 05 N2 2 VND 160 ALRMPRES,Alarm Present,,Binary Input
505_3_3015306,EBU3B.CRAC-1.LOCAL-1,NAE 05 N2 2 VND 162 LOCAL 1,Local Alarm 1,,Binary Input
505_3_3015370,EBU3B.CRAC-2.LOCAL-1,NAE 05 N2 2 VND 163 LOCAL 1,Local Alarm 1,,Binary Input
505_3_3015242,EBU3B.CRAC-3.LOCAL-1,NAE 05 N2 2 VND 161 LOCAL 1,Local Alarm 1,,Binary Input
505_3_3015178,EBU3B.CRAC-4.LOCAL-1,NAE 05 N2 2 VND 160 LOCAL 1,Local Alarm 1,,Binary Input
505_3_3015307,EBU3B.CRAC-1.LOCAL-2,NAE 05 N2 2 VND 162 LOCAL 2,Local Alarm 2,,Binary Input
505_3_3015371,EBU3B.CRAC-2.LOCAL-2,NAE 05 N2 2 VND 163 LOCAL 2,Local Alarm 2,,Binary Input
505_3_3015243,EBU3B.CRAC-3.LOCAL-2,NAE 05 N2 2 VND 161 LOCAL 2,Local Alarm 2,,Binary Input
505_3_3015179,EBU3B.CRAC-4.LOCAL-2,NAE 05 N2 2 VND 160 LOCAL 2,Local Alarm 2,,Binary Input
505_3_3015279,EBU3B.CRAC-1.LOSS-AIR,NAE 05 N2 2 VND 162 LOSS AIR,Loss Of Airflow,,Binary Input
505_3_3015343,EBU3B.CRAC-2.LOSS-AIR,NAE 05 N2 2 VND 163 LOSS AIR,Loss Of Airflow,,Binary Input
505_3_3015215,EBU3B.CRAC-3.LOSS-AIR,NAE 05 N2 2 VND 161 LOSS AIR,Loss Of Airflow,,Binary Input
505_3_3015151,EBU3B.CRAC-4.LOSS-AIR,NAE 05 N2 2 VND 160 LOSS AIR,Loss Of Airflow,,Binary Input
505_4_3001095,EBU3B.RM-1200B..FAN-C,NAE 05 N2 2 VMA 101 FAN C,Fan Command,,Binary Output
506_4_3001710,EBU3B.RM-3140..FAN-C,NAE 06 N2 2 VMA 101 FAN C,Fan Command,,Binary Output
505_4_3001116,EBU3B.RM-1130..FAN-C,NAE 05 N2 2 VMA 102 FAN C,Fan Command,,Binary Output
506_4_3000039,EBU3B.RM-2140..FAN-C,NAE 06 N2 1 VMA102 FAN C,Fan Command,,Binary Output
506_4_3001731,EBU3B.RM-3119..FAN-C,NAE 06 N2 2 VMA102 FAN C,Fan Command,,Binary Output
505_4_3001640,EBU3B.RM-1100A..FAN-C,NAE 05 N2 2 VMA 103 FAN C,Fan Command,,Binary Output
506_4_3001229,EBU3B.RM-2119..FAN-C,NAE 06 N2 1 VMA103 FAN C,Fan Command,,Binary Output
506_4_3002911,EBU3B.RM-3154..FAN-C,NAE 06 N2 2 VMA103 FAN C,Fan Command,,Binary Output
505_4_3001661,EBU3B.RM-1117..FAN-C,NAE 05 N2 2 VMA 104 FAN C,Fan Command,,Binary Output
505_4_3000008,EBU3B.HW-SYS.HX1-ISO,NAE 05 N2 1 DX 12 HX1 ISO,HX 1 ISO VLV CMD,,Binary Output
505_4_3000009,EBU3B.HW-SYS.HX2-ISO,NAE 05 N2 1 DX 12 HX2 ISO,HX 2 ISO VLV CMD,,Binary Output
505_4_3000310,EBU3B.CHWP1.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND075  CHWP1 VFD 21 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000350,EBU3B.CHWP2.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND22  CHWP2 VFD 22 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000311,EBU3B.CHWP1.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND075  CHWP1 VFD 21 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000351,EBU3B.CHWP2.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND22  CHWP2 VFD 22 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000390,EBU3B.HWP1.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND23  HWP1 VFD 23 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000430,EBU3B.HWP2.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND24  HWP2 VFD 1 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000391,EBU3B.HWP1.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND23  HWP1 VFD 23 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000431,EBU3B.HWP2.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND24  HWP2 VFD 1 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000630,EBU3B.RF1.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND45  RF 1 VFD 45 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000670,EBU3B.RF2.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND46  RF 2 VFD 46 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000710,EBU3B.RF3.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND47  RF 3 VFD 47 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000750,EBU3B.RF4.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND48  RF 4 VFD 48 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000631,EBU3B.RF1.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND45  RF 1 VFD 45 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000671,EBU3B.RF2.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND46  RF 2 VFD 46 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000711,EBU3B.RF3.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND47  RF 3 VFD 47 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000751,EBU3B.RF4.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND48  RF 4 VFD 48 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000470,EBU3B.SF1.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND41  SF 1 VFD 41 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000510,EBU3B.SF2.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND42  SF 2 VFD 42 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000550,EBU3B.SF3.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND43  SF 3 VFD 43 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000590,EBU3B.SF4.DO1 CMD,NAE 05 N2 1 NAE5 T1 VND44  SF 4 VFD 44 DO1 CMD,DO 1 Command,,Binary Output
505_4_3000471,EBU3B.SF1.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND41  SF 1 VFD 41 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000511,EBU3B.SF2.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND42  SF 2 VFD 42 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000551,EBU3B.SF3.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND43  SF 3 VFD 43 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000591,EBU3B.SF4.DO2 CMD,NAE 05 N2 1 NAE5 T1 VND44  SF 4 VFD 44 DO2 CMD,DO 2 Command,,Binary Output
505_4_3000822,EBU3B.AH1-1.SYS-ENA,NAE 05 N2 1 DX 32 SYS ENA,System Enable,,Binary Output
505_4_3000015,EBU3B.CHW-SYS.CHW-ENA,NAE 05 N2 1 DX 12 CW ENA,CHW SYSTEM ENABLE,,Binary Output
505_4_3014677,EBU3B.FSCHW.FCW-ENA,NAE 05 N2 1 DX 12 File Server CHW System FCW ENA,System Enable,,Binary Output
505_4_3000014,EBU3B.HW-SYS.HW-ENA,NAE 05 N2 1 DX 12 HW ENA,HW SYSTEM ENABLE,,Binary Output
505_4_3000820,EBU3B.AH1-1.SF1-SS,NAE 05 N2 1 DX 32 SF1 SS,Supply Fan 1 Cmd,,Binary Output
505_4_3000814,EBU3B.AH1-1.SF2-SS,NAE 05 N2 1 DX 32 SF2 SS,Supply Fan 2 Cmd,,Binary Output
505_4_3000816,EBU3B.AH1-1.SF3-SS,NAE 05 N2 1 DX 32 SF3 SS,Supply Fan 3 Cmd,,Binary Output
505_4_3000818,EBU3B.AH1-1.SF4-SS,NAE 05 N2 1 DX 32 SF4 SS,Supply Fan 4 Cmd,,Binary Output
505_4_3000122,EBU3B.RM-B103A..EF1-C,NAE 05 N2 1 VMA 114 EF1 C,Exhaust Fan 1 Cmd,,Binary Output
